step,episode,episode_return,episode_wue,episode_fair_std,episode_worst_outage_h,loss,epsilon,eval_return
127176,757,-53.3906,77846.23,0.03936,47.50,0.053446,0.0500,
127344,758,-45.8002,74308.30,0.03797,41.75,0.060075,0.0500,
127512,759,-81.7261,143742.23,0.03308,65.50,0.040849,0.0500,
127680,760,-46.2643,75752.18,0.03310,44.75,0.032981,0.0500,
127848,761,-51.1663,74833.94,0.04033,42.00,0.045563,0.0500,
128016,762,-71.6117,92874.22,0.03566,51.00,0.063767,0.0500,
128184,763,-49.9410,75185.91,0.03395,43.75,0.038871,0.0500,
128352,764,-53.4644,78615.81,0.04860,50.50,0.040832,0.0500,
128520,765,-47.7504,75833.99,0.02337,42.25,0.046651,0.0500,
128688,766,-51.4792,76490.76,0.05170,52.50,0.052850,0.0500,
128856,767,-66.2034,91435.31,0.02951,49.75,0.053585,0.0500,
129024,768,-46.1129,76601.23,0.03017,45.00,0.037773,0.0500,
129192,769,-79.4076,150382.30,0.03315,68.50,0.106045,0.0500,
129360,770,-83.6973,166622.40,0.04503,79.75,0.026791,0.0500,
129528,771,-46.7012,75569.59,0.03292,45.25,0.034161,0.0500,
129696,772,-50.6085,80904.71,0.02298,44.25,0.053670,0.0500,
129864,773,-63.7997,94495.45,0.04668,55.75,0.053038,0.0500,
130000,773,,,,,,,-61.2184
130032,774,-80.7038,153068.42,0.01045,66.75,0.078980,0.0500,
130200,775,-61.2912,95026.83,0.04768,57.75,0.035705,0.0500,
130368,776,-50.6975,71046.99,0.03704,42.25,0.040934,0.0500,
130536,777,-53.6404,72373.48,0.03025,40.75,0.061243,0.0500,
130704,778,-47.5699,80063.90,0.03038,46.00,0.051562,0.0500,
130872,779,-52.1630,81183.85,0.02845,47.00,0.045944,0.0500,
131040,780,-64.7652,98623.24,0.02488,51.00,0.060393,0.0500,
131208,781,-49.0214,78651.94,0.04518,49.00,0.045904,0.0500,
131376,782,-77.8902,141569.61,0.01999,62.75,0.029734,0.0500,
131544,783,-63.1677,100144.72,0.03478,58.00,0.043868,0.0500,
131712,784,-49.5487,82295.57,0.03924,45.75,0.042048,0.0500,
131880,785,-68.2922,95789.77,0.03515,51.25,0.048013,0.0500,
132048,786,-82.2118,147981.97,0.02408,66.75,0.047878,0.0500,
132216,787,-74.8788,91309.15,0.04084,51.25,0.034385,0.0500,
132384,788,-47.5047,79189.56,0.03218,47.00,0.034281,0.0500,
132552,789,-67.7332,98189.11,0.02585,54.00,0.035400,0.0500,
132720,790,-61.4711,91086.51,0.01833,45.75,0.049041,0.0500,
132888,791,-50.2451,74378.47,0.03495,43.25,0.061380,0.0500,
133056,792,-82.8069,140464.97,0.03603,64.75,0.050308,0.0500,
133224,793,-87.8791,144523.60,0.04509,66.50,0.066005,0.0500,
133392,794,-49.2164,88728.00,0.03466,51.50,0.058366,0.0500,
133560,795,-49.4933,82002.21,0.03220,48.25,0.055537,0.0500,
133728,796,-50.0990,81331.97,0.05015,55.00,0.044106,0.0500,
133896,797,-69.7355,96972.43,0.08910,72.50,0.040127,0.0500,
134064,798,-50.1550,70453.65,0.03744,42.00,0.044489,0.0500,
134232,799,-79.6104,96937.56,0.05483,60.00,0.031772,0.0500,
134400,800,-63.6856,97955.08,0.03235,55.25,0.056918,0.0500,
134568,801,-50.5569,81233.33,0.06142,53.50,0.067407,0.0500,
134736,802,-77.9893,150686.74,0.01544,68.25,0.043464,0.0500,
134904,803,-49.4790,85200.23,0.03800,50.50,0.042687,0.0500,
135000,803,,,,,,,-62.5232
135072,804,-50.8166,82358.30,0.04765,55.25,0.044785,0.0500,
135240,805,-52.0696,83145.17,0.05445,58.75,0.044456,0.0500,
135408,806,-66.9708,98533.80,0.04926,55.25,0.055869,0.0500,
135576,807,-83.5794,143419.40,0.03769,64.75,0.035527,0.0500,
135744,808,-81.2555,146559.66,0.03269,70.50,0.043917,0.0500,
135912,809,-46.2462,85772.58,0.01432,40.25,0.037517,0.0500,
136080,810,-46.8369,84002.77,0.02946,46.25,0.040862,0.0500,
136248,811,-64.8207,97898.31,0.01889,49.25,0.036578,0.0500,
136416,812,-79.4697,145356.17,0.01840,64.00,0.053740,0.0500,
136584,813,-78.2038,145726.37,0.01739,64.25,0.077144,0.0500,
136752,814,-83.5451,151682.77,0.05707,83.75,0.051264,0.0500,
136920,815,-46.6598,72134.81,0.04757,44.50,0.041768,0.0500,
137088,816,-83.7482,147743.84,0.02681,71.25,0.046122,0.0500,
137256,817,-85.5184,158960.22,0.04755,80.75,0.050275,0.0500,
137424,818,-80.1013,151928.25,0.03686,70.25,0.049238,0.0500,
137592,819,-64.5375,97900.55,0.02143,51.50,0.067686,0.0500,
137760,820,-59.7229,96845.39,0.03136,52.75,0.024364,0.0500,
137928,821,-60.7790,94373.18,0.02767,51.00,0.028943,0.0500,
138096,822,-48.8802,77569.20,0.06233,58.50,0.044614,0.0500,
138264,823,-50.9851,82336.81,0.03616,49.75,0.035722,0.0500,
138432,824,-82.6788,153841.32,0.02354,71.75,0.051309,0.0500,
138600,825,-47.8045,80447.17,0.03389,49.25,0.056013,0.0500,
138768,826,-49.8426,85443.39,0.03759,48.25,0.047118,0.0500,
138936,827,-47.0485,76368.61,0.02776,41.50,0.053530,0.0500,
139104,828,-49.1367,78715.04,0.03432,45.75,0.032237,0.0500,
139272,829,-85.1859,137320.51,0.03699,67.25,0.035256,0.0500,
139440,830,-81.7163,148503.21,0.03021,69.50,0.046503,0.0500,
139608,831,-70.1385,92739.31,0.05711,59.75,0.035143,0.0500,
139776,832,-45.7666,72206.22,0.03585,43.75,0.053368,0.0500,
139944,833,-51.0557,75606.33,0.03752,44.25,0.036745,0.0500,
140000,833,,,,,,,-63.0823
140112,834,-81.1062,138041.06,0.01719,60.75,0.068224,0.0500,
140280,835,-53.1135,80424.77,0.05889,54.50,0.033520,0.0500,
140448,836,-81.4139,148625.14,0.03492,65.75,0.043497,0.0500,
140616,837,-83.4884,148226.12,0.04780,69.75,0.036186,0.0500,
140784,838,-53.0056,72543.29,0.02495,41.25,0.064068,0.0500,
140952,839,-55.1123,73497.68,0.04363,47.75,0.028662,0.0500,
141120,840,-54.1856,74290.66,0.03951,46.00,0.045046,0.0500,
141288,841,-50.5506,77939.28,0.03614,45.50,0.032312,0.0500,
141456,842,-71.0011,95208.55,0.02661,50.75,0.047317,0.0500,
141624,843,-46.7935,71015.26,0.03619,44.00,0.042772,0.0500,
141792,844,-56.8093,80828.14,0.03663,47.00,0.060309,0.0500,
141960,845,-84.9668,140195.65,0.04560,73.00,0.035287,0.0500,
142128,846,-73.0162,95614.28,0.04710,59.00,0.038027,0.0500,
142296,847,-51.5943,84872.02,0.03411,51.00,0.026391,0.0500,
142464,848,-51.0222,70116.86,0.04268,43.75,0.032587,0.0500,
142632,849,-79.0372,143119.17,0.02883,67.50,0.055994,0.0500,
142800,850,-47.4369,80237.74,0.03488,45.50,0.045691,0.0500,
142968,851,-52.7376,70654.24,0.02256,39.00,0.033239,0.0500,
143136,852,-51.4004,80124.68,0.02719,44.00,0.040366,0.0500,
143304,853,-54.7489,79953.52,0.03730,46.00,0.034017,0.0500,
143472,854,-52.7817,89320.29,0.03362,53.25,0.025432,0.0500,
143640,855,-47.6881,82452.53,0.04152,48.50,0.052576,0.0500,
143808,856,-45.8431,77835.30,0.01937,39.50,0.052430,0.0500,
143976,857,-78.1258,154396.77,0.04587,75.00,0.034389,0.0500,
144144,858,-52.0572,68643.60,0.05211,50.00,0.040627,0.0500,
144312,859,-47.9183,84465.57,0.02431,45.50,0.026048,0.0500,
144480,860,-50.4099,77768.76,0.04059,50.00,0.080767,0.0500,
144648,861,-50.5445,71554.30,0.01067,35.50,0.039977,0.0500,
144816,862,-47.9948,75775.86,0.02316,40.75,0.025508,0.0500,
144984,863,-82.9431,143738.98,0.00983,61.75,0.040064,0.0500,
145000,863,,,,,,,-68.6031
145152,864,-62.2901,93701.39,0.03368,51.25,0.029407,0.0500,
145320,865,-51.7259,88504.62,0.02623,44.75,0.023165,0.0500,
145488,866,-54.4079,80071.75,0.05335,52.00,0.071547,0.0500,
145656,867,-53.0754,75668.98,0.04045,45.50,0.048418,0.0500,
145824,868,-84.5171,143686.67,0.04493,70.50,0.051079,0.0500,
145992,869,-66.9705,96735.32,0.02338,52.75,0.028679,0.0500,
146160,870,-53.9588,80126.17,0.02753,43.75,0.032877,0.0500,
146328,871,-47.0706,81540.74,0.02013,42.00,0.044158,0.0500,
146496,872,-68.0741,102380.39,0.04062,58.75,0.031524,0.0500,
146664,873,-61.8117,94680.69,0.01515,48.25,0.028430,0.0500,
146832,874,-72.0123,86317.79,0.04437,50.25,0.025666,0.0500,
147000,875,-48.8738,69966.88,0.02139,38.00,0.043835,0.0500,
147168,876,-71.0187,90431.17,0.03727,51.75,0.032060,0.0500,
147336,877,-48.9105,86416.99,0.01511,43.25,0.021304,0.0500,
147504,878,-50.0267,88638.66,0.02764,46.25,0.021345,0.0500,
147672,879,-52.5076,60963.33,0.02161,33.00,0.075638,0.0500,
147840,880,-63.7476,96625.82,0.03784,55.75,0.051573,0.0500,
148008,881,-100.7999,161206.78,0.06144,79.50,0.037003,0.0500,
148176,882,-50.2621,72210.08,0.04083,45.50,0.024874,0.0500,
148344,883,-49.5581,80168.45,0.02717,43.25,0.035476,0.0500,
148512,884,-49.1332,65977.89,0.03807,41.25,0.044167,0.0500,
148680,885,-49.3608,78677.67,0.03152,43.00,0.045990,0.0500,
148848,886,-47.1580,82410.34,0.02212,43.25,0.039059,0.0500,
149016,887,-92.3797,164101.48,0.06060,82.75,0.028279,0.0500,
149184,888,-49.5886,74955.80,0.01593,39.00,0.033648,0.0500,
149352,889,-87.1061,165687.02,0.04894,81.25,0.040801,0.0500,
149520,890,-47.5447,71895.72,0.01833,38.50,0.041028,0.0500,
149688,891,-64.6841,98451.30,0.04719,57.75,0.046305,0.0500,
149856,892,-51.8458,79422.20,0.02757,44.75,0.054684,0.0500,
150000,892,,,,,,,-74.0106
150024,893,-54.3238,65337.73,0.02943,38.00,0.039872,0.0500,
150192,894,-96.8527,166691.77,0.08418,91.25,0.040541,0.0500,
150360,895,-48.8967,75071.02,0.03834,44.50,0.071150,0.0500,
150528,896,-54.6098,81938.03,0.04420,41.25,0.042695,0.0500,
150696,897,-71.8144,105638.91,0.02569,54.25,0.081531,0.0500,
150864,898,-101.4365,191202.65,0.08295,99.75,0.028900,0.0500,
151032,899,-48.3752,85041.53,0.02131,45.25,0.032819,0.0500,
151200,900,-64.0208,104174.19,0.01650,52.75,0.027359,0.0500,
151368,901,-99.4585,175281.93,0.09954,97.75,0.049298,0.0500,
151536,902,-47.5370,80363.13,0.01939,41.50,0.023537,0.0500,
151704,903,-46.7757,77677.81,0.02426,42.50,0.029892,0.0500,
151872,904,-51.6430,80589.07,0.01527,41.75,0.033265,0.0500,
152040,905,-49.7666,78827.60,0.03069,41.00,0.048643,0.0500,
152208,906,-91.3567,156660.61,0.06474,80.00,0.030304,0.0500,
152376,907,-52.9223,81363.99,0.02369,42.50,0.040241,0.0500,
152544,908,-53.0250,85932.72,0.03231,46.75,0.045762,0.0500,
152712,909,-69.2186,101119.78,0.02184,50.00,0.039285,0.0500,
152880,910,-51.0812,74370.30,0.01724,35.25,0.033672,0.0500,
153048,911,-56.5700,77011.56,0.02361,43.50,0.035264,0.0500,
153216,912,-65.5171,93989.66,0.02855,50.75,0.024893,0.0500,
153384,913,-68.3205,97866.94,0.02755,48.50,0.033753,0.0500,
153552,914,-82.4285,151633.98,0.05733,77.00,0.068939,0.0500,
153720,915,-50.9921,80070.78,0.01652,40.50,0.030483,0.0500,
153888,916,-52.6449,76364.19,0.03027,39.50,0.045771,0.0500,
154056,917,-51.0269,83983.33,0.02094,43.50,0.029945,0.0500,
154224,918,-47.4063,87001.52,0.02621,45.00,0.041668,0.0500,
154392,919,-44.5330,79481.90,0.01838,42.75,0.066901,0.0500,
154560,920,-80.6906,143743.08,0.03374,67.50,0.037955,0.0500,
154728,921,-62.6144,97415.80,0.02758,54.75,0.026592,0.0500,
154896,922,-87.3718,160286.39,0.07032,85.25,0.080931,0.0500,
155000,922,,,,,,,-69.2549
155064,923,-48.8201,77612.20,0.02613,40.50,0.035101,0.0500,
155232,924,-52.1382,73493.91,0.05803,50.00,0.024193,0.0500,
155400,925,-52.1166,75116.42,0.01578,38.50,0.035154,0.0500,
155568,926,-69.7757,101070.11,0.04203,60.50,0.059854,0.0500,
155736,927,-46.2424,82072.62,0.01883,42.00,0.033845,0.0500,
155904,928,-49.6924,79071.76,0.01638,37.75,0.049496,0.0500,
156072,929,-48.5385,80165.57,0.01903,40.00,0.050252,0.0500,
156240,930,-64.5503,95621.14,0.02246,51.00,0.026864,0.0500,
156408,931,-63.4862,95087.09,0.01687,47.75,0.043978,0.0500,
156576,932,-50.2372,81507.46,0.02943,46.25,0.036216,0.0500,
156744,933,-49.5317,80625.82,0.03657,50.00,0.026370,0.0500,
156912,934,-64.4299,90769.82,0.05275,52.00,0.042978,0.0500,
157080,935,-65.7713,99329.48,0.05207,57.75,0.032535,0.0500,
157248,936,-46.9774,84045.78,0.02192,43.00,0.052577,0.0500,
157416,937,-62.0916,104559.38,0.01917,54.50,0.032717,0.0500,
157584,938,-59.8356,102255.15,0.03983,56.50,0.053817,0.0500,
157752,939,-45.2931,68742.77,0.03698,41.75,0.035616,0.0500,
157920,940,-49.4050,77422.36,0.03131,44.00,0.025267,0.0500,
158088,941,-48.3711,76836.51,0.03184,43.00,0.050911,0.0500,
158256,942,-47.3649,75656.39,0.04403,49.75,0.065350,0.0500,
158424,943,-67.0867,101275.91,0.04703,59.25,0.021574,0.0500,
158592,944,-55.2466,70347.96,0.03266,40.25,0.021678,0.0500,
158760,945,-48.4237,85797.79,0.01044,42.25,0.024222,0.0500,
158928,946,-84.4374,146791.86,0.03579,71.00,0.025009,0.0500,
159096,947,-76.9186,141920.95,0.04030,69.00,0.033195,0.0500,
159264,948,-51.0875,77446.40,0.03056,43.00,0.020044,0.0500,
159432,949,-77.8209,152152.13,0.03705,72.50,0.027336,0.0500,
159600,950,-49.6521,80496.36,0.02464,43.75,0.053967,0.0500,
159768,951,-80.9566,147492.96,0.05202,73.25,0.026197,0.0500,
159936,952,-44.1432,82687.73,0.01423,41.50,0.064129,0.0500,
160000,952,,,,,,,-59.9386
160104,953,-81.3029,161589.33,0.04270,75.50,0.024562,0.0500,
160272,954,-52.6507,71135.40,0.03969,43.00,0.032347,0.0500,
160440,955,-52.4238,77697.37,0.04374,48.25,0.040472,0.0500,
160608,956,-48.9304,74210.16,0.02623,41.75,0.033610,0.0500,
160776,957,-46.0452,75332.06,0.02964,44.25,0.038817,0.0500,
160944,958,-51.8227,72498.10,0.03654,42.50,0.029135,0.0500,
161112,959,-65.3635,93774.77,0.04630,59.25,0.018305,0.0500,
161280,960,-68.0590,90370.85,0.04722,59.50,0.043234,0.0500,
161448,961,-48.4481,77633.11,0.04351,47.00,0.019673,0.0500,
161616,962,-51.1655,82254.72,0.02082,44.75,0.022284,0.0500,
161784,963,-53.2636,69475.09,0.04198,43.75,0.029339,0.0500,
161952,964,-47.5466,75315.37,0.04827,49.25,0.027154,0.0500,
162120,965,-52.4087,75004.46,0.04669,49.00,0.029293,0.0500,
162288,966,-83.4849,156935.59,0.05493,79.00,0.072518,0.0500,
162456,967,-46.2861,76898.54,0.04019,46.75,0.040829,0.0500,
162624,968,-45.8401,75111.86,0.03100,43.75,0.031896,0.0500,
162792,969,-45.6645,79736.25,0.02944,47.50,0.067756,0.0500,
162960,970,-43.3745,68539.01,0.04619,48.00,0.032758,0.0500,
163128,971,-48.0598,82736.05,0.02560,44.75,0.031187,0.0500,
163296,972,-84.6727,162043.72,0.04633,77.75,0.041111,0.0500,
163464,973,-52.3019,84787.44,0.02631,47.25,0.023791,0.0500,
163632,974,-47.8469,71722.13,0.03885,45.75,0.033924,0.0500,
163800,975,-45.9603,73582.54,0.03322,45.50,0.022934,0.0500,
163968,976,-82.8271,160581.83,0.04656,77.25,0.026780,0.0500,
164136,977,-61.4849,102992.77,0.03934,61.75,0.030817,0.0500,
164304,978,-48.6256,74880.96,0.02613,40.50,0.029287,0.0500,
164472,979,-65.4237,98585.84,0.03603,56.75,0.072772,0.0500,
164640,980,-64.9545,96842.36,0.01661,50.00,0.038150,0.0500,
164808,981,-66.7141,97997.70,0.03516,54.00,0.032141,0.0500,
164976,982,-48.0819,68744.58,0.02323,37.00,0.023817,0.0500,
165000,982,,,,,,,-64.1797
165144,983,-49.9932,67079.65,0.02227,37.00,0.030630,0.0500,
165312,984,-46.4761,71119.39,0.01410,36.75,0.022664,0.0500,
165480,985,-52.9670,82040.69,0.03624,50.00,0.033357,0.0500,
165648,986,-47.7785,78150.15,0.02198,43.25,0.031314,0.0500,
165816,987,-48.0779,81073.60,0.03654,46.00,0.025595,0.0500,
165984,988,-48.5608,74085.92,0.04028,45.50,0.025252,0.0500,
166152,989,-49.2247,80433.07,0.02572,41.50,0.039608,0.0500,
166320,990,-62.8679,94133.21,0.04373,53.50,0.039709,0.0500,
166488,991,-49.2412,78248.21,0.02657,40.50,0.027235,0.0500,
166656,992,-47.7856,69965.02,0.01976,37.00,0.028773,0.0500,
166824,993,-47.9161,77266.09,0.01767,40.00,0.082963,0.0500,
166992,994,-62.6112,95595.37,0.03131,53.00,0.026841,0.0500,
167160,995,-47.4781,79686.99,0.03964,49.50,0.031604,0.0500,
167328,996,-52.7614,74286.95,0.02508,41.75,0.129105,0.0500,
167496,997,-48.7078,78969.18,0.02091,40.50,0.035258,0.0500,
167664,998,-48.7625,81404.49,0.01504,40.00,0.036131,0.0500,
167832,999,-48.1794,75725.02,0.03315,44.25,0.066704,0.0500,
168000,1000,-64.4045,95774.86,0.03250,55.00,0.032541,0.0500,
168168,1001,-48.6708,83851.97,0.02298,44.25,0.054688,0.0500,
168336,1002,-48.6013,73133.02,0.03149,41.00,0.040021,0.0500,
168504,1003,-51.1336,79044.76,0.03209,46.75,0.025771,0.0500,
168672,1004,-52.2009,74179.79,0.02240,39.75,0.035384,0.0500,
168840,1005,-88.8923,156249.50,0.05227,77.25,0.020430,0.0500,
169008,1006,-88.2766,158640.04,0.06279,78.50,0.025730,0.0500,
169176,1007,-51.0122,79168.13,0.01568,40.50,0.069299,0.0500,
169344,1008,-87.6743,146356.22,0.05581,73.00,0.025736,0.0500,
169512,1009,-56.5899,85451.69,0.03811,45.75,0.036550,0.0500,
169680,1010,-83.5793,158656.51,0.04280,75.50,0.028807,0.0500,
169848,1011,-47.7512,69869.41,0.02131,37.25,0.025912,0.0500,
170000,1011,,,,,,,-64.9047
170016,1012,-46.0315,68948.91,0.01568,34.50,0.039136,0.0500,
170184,1013,-44.5727,72171.26,0.01454,36.25,0.031395,0.0500,
170352,1014,-45.0212,67394.69,0.02413,35.75,0.025963,0.0500,
170520,1015,-46.8345,70378.14,0.02281,39.25,0.023573,0.0500,
170688,1016,-70.2341,95262.10,0.05035,60.00,0.021198,0.0500,
170856,1017,-84.2158,147745.39,0.04274,69.00,0.032345,0.0500,
171024,1018,-52.5025,80573.33,0.01856,40.75,0.028530,0.0500,
171192,1019,-81.8926,145202.67,0.04782,71.00,0.024649,0.0500,
171360,1020,-82.0945,147960.30,0.03111,68.25,0.059103,0.0500,
171528,1021,-65.7913,110305.89,0.01926,54.75,0.019692,0.0500,
171696,1022,-50.6143,79653.55,0.02634,42.50,0.039617,0.0500,
171864,1023,-57.6160,57825.29,0.02607,33.50,0.033544,0.0500,
172032,1024,-85.1919,138899.37,0.01914,60.75,0.031374,0.0500,
172200,1025,-80.1274,140030.75,0.01511,61.00,0.028965,0.0500,
172368,1026,-83.1722,143660.13,0.02473,65.50,0.041692,0.0500,
172536,1027,-88.5897,155007.94,0.04130,77.00,0.043833,0.0500,
172704,1028,-54.6904,78251.94,0.02878,42.75,0.028274,0.0500,
172872,1029,-81.7625,147542.80,0.02712,67.75,0.026464,0.0500,
173040,1030,-52.4450,74665.98,0.03216,40.75,0.056059,0.0500,
173208,1031,-46.3030,70818.24,0.02957,43.25,0.024791,0.0500,
173376,1032,-49.3170,75333.22,0.03464,42.75,0.037582,0.0500,
173544,1033,-45.7367,72101.53,0.01265,37.00,0.027815,0.0500,
173712,1034,-61.2809,93511.42,0.03650,51.75,0.058440,0.0500,
173880,1035,-61.1432,79488.29,0.02787,40.25,0.024668,0.0500,
174048,1036,-50.7757,84866.64,0.02343,45.50,0.037257,0.0500,
174216,1037,-67.7542,101458.52,0.02389,52.75,0.020833,0.0500,
174384,1038,-81.6219,148005.77,0.02651,68.50,0.037041,0.0500,
174552,1039,-49.1768,75880.73,0.02417,40.00,0.046820,0.0500,
174720,1040,-54.7738,88026.35,0.04246,52.00,0.030230,0.0500,
174888,1041,-51.6613,78562.37,0.04445,50.50,0.032819,0.0500,
175000,1041,,,,,,,-63.4168
175056,1042,-49.6874,78690.05,0.02891,38.50,0.031270,0.0500,
175224,1043,-70.0646,90330.34,0.03455,47.25,0.036415,0.0500,
175392,1044,-55.4486,76588.16,0.02655,36.25,0.021388,0.0500,
175560,1045,-48.2349,73682.18,0.03433,39.75,0.033465,0.0500,
175728,1046,-46.9935,80932.18,0.02022,39.00,0.024460,0.0500,
175896,1047,-76.7945,147847.94,0.02482,70.00,0.025449,0.0500,
176064,1048,-61.9696,101071.81,0.02360,50.75,0.074045,0.0500,
176232,1049,-48.5589,80290.65,0.01855,42.75,0.025556,0.0500,
176400,1050,-51.0792,85555.39,0.02868,45.75,0.030293,0.0500,
176568,1051,-76.6380,143635.78,0.02214,64.75,0.023191,0.0500,
176736,1052,-59.0539,96123.56,0.03266,52.50,0.019618,0.0500,
176904,1053,-49.0883,71317.02,0.03040,39.00,0.017451,0.0500,
177072,1054,-76.4822,147270.47,0.01136,65.00,0.035520,0.0500,
177240,1055,-46.0648,77749.59,0.03439,42.00,0.021720,0.0500,
177408,1056,-76.7477,150404.27,0.03046,72.25,0.032113,0.0500,
177576,1057,-49.2906,78422.15,0.02640,45.00,0.019277,0.0500,
177744,1058,-64.2704,90048.25,0.03451,51.75,0.025031,0.0500,
177912,1059,-58.2533,64096.70,0.04444,41.25,0.039831,0.0500,
178080,1060,-64.9229,85703.13,0.01783,43.50,0.018158,0.0500,
178248,1061,-47.5808,77575.96,0.03213,45.75,0.031091,0.0500,
178416,1062,-45.0538,73645.50,0.02875,39.50,0.023184,0.0500,
178584,1063,-68.5478,83655.44,0.03725,48.75,0.019671,0.0500,
178752,1064,-81.6872,162708.55,0.03606,80.25,0.048676,0.0500,
178920,1065,-50.3757,67028.22,0.02796,36.25,0.103101,0.0500,
179088,1066,-46.0373,66917.37,0.02749,37.75,0.033607,0.0500,
179256,1067,-65.6929,104727.36,0.05503,64.00,0.026504,0.0500,
179424,1068,-51.4862,72080.18,0.01676,36.75,0.028263,0.0500,
179592,1069,-46.5394,74409.93,0.00694,36.00,0.040894,0.0500,
179760,1070,-63.7735,103886.87,0.02480,56.25,0.038063,0.0500,
179928,1071,-62.8796,88728.82,0.02583,47.50,0.037909,0.0500,
180000,1071,,,,,,,-66.1428
180096,1072,-52.8197,76761.30,0.03259,38.25,0.017602,0.0500,
180264,1073,-66.6734,94495.55,0.04088,56.25,0.063025,0.0500,
180432,1074,-85.0951,145406.49,0.03559,70.75,0.097543,0.0500,
180600,1075,-58.6320,104617.72,0.01132,50.25,0.019351,0.0500,
180768,1076,-49.0657,71026.57,0.02428,35.75,0.018286,0.0500,
180936,1077,-78.0239,138045.14,0.03452,65.75,0.128762,0.0500,
181104,1078,-70.3584,95642.44,0.04585,56.75,0.026577,0.0500,
181272,1079,-57.2333,77307.95,0.02188,40.50,0.027497,0.0500,
181440,1080,-66.4020,84901.67,0.02519,46.75,0.030145,0.0500,
181608,1081,-49.7267,69557.93,0.02828,36.50,0.030583,0.0500,
181776,1082,-49.3776,73668.44,0.02177,38.25,0.022838,0.0500,
181944,1083,-65.5810,106530.98,0.00998,50.25,0.029184,0.0500,
182112,1084,-52.6928,65990.34,0.03921,39.25,0.032494,0.0500,
182280,1085,-64.6856,92947.95,0.03408,51.50,0.027328,0.0500,
182448,1086,-76.5547,134686.04,0.05080,70.75,0.046633,0.0500,
182616,1087,-57.3459,73648.62,0.03459,44.50,0.049049,0.0500,
182784,1088,-63.3220,88634.47,0.04631,52.75,0.023082,0.0500,
182952,1089,-47.8920,67653.81,0.02624,40.25,0.057461,0.0500,
183120,1090,-47.1736,80344.33,0.03075,42.00,0.020530,0.0500,
183288,1091,-47.2719,70256.66,0.01442,34.75,0.019840,0.0500,
183456,1092,-73.5113,135024.59,0.02764,62.75,0.032545,0.0500,
183624,1093,-52.2555,73333.26,0.02671,36.50,0.023546,0.0500,
183792,1094,-66.2671,94190.29,0.02909,52.75,0.023958,0.0500,
183960,1095,-53.4254,80268.23,0.03355,42.25,0.029358,0.0500,
184128,1096,-65.4474,100960.86,0.02888,56.00,0.024687,0.0500,
184296,1097,-47.3191,76674.44,0.03483,43.50,0.033462,0.0500,
184464,1098,-49.1884,70264.13,0.03681,41.25,0.081709,0.0500,
184632,1099,-65.7441,102690.40,0.04590,61.50,0.038438,0.0500,
184800,1100,-47.3026,72669.80,0.00844,34.75,0.031899,0.0500,
184968,1101,-63.9828,94669.56,0.03997,53.75,0.032489,0.0500,
185000,1101,,,,,,,-58.9318
185136,1102,-47.8509,78882.51,0.02025,42.00,0.016180,0.0500,
185304,1103,-45.5012,78953.03,0.02110,40.75,0.030875,0.0500,
185472,1104,-81.2936,144194.18,0.03580,68.50,0.016201,0.0500,
185640,1105,-79.6231,148949.12,0.03077,69.75,0.032010,0.0500,
185808,1106,-51.3078,78728.43,0.02414,41.25,0.034268,0.0500,
185976,1107,-84.1415,153464.38,0.05247,75.50,0.020177,0.0500,
186144,1108,-86.1599,149330.83,0.04707,75.00,0.028578,0.0500,
186312,1109,-63.5657,95826.12,0.01392,46.25,0.029174,0.0500,
186480,1110,-47.7316,73727.49,0.01626,36.75,0.052246,0.0500,
186648,1111,-48.9108,71646.32,0.02424,37.25,0.017356,0.0500,
186816,1112,-88.0765,140039.42,0.04716,71.00,0.023543,0.0500,
186984,1113,-85.7585,159511.56,0.05301,85.00,0.016415,0.0500,
187152,1114,-53.9156,72584.64,0.03171,41.50,0.070042,0.0500,
187320,1115,-50.0302,75706.28,0.02076,41.00,0.030869,0.0500,
187488,1116,-49.1472,89280.05,0.01497,43.50,0.015623,0.0500,
187656,1117,-50.4914,78252.36,0.00966,38.00,0.036569,0.0500,
187824,1118,-51.4702,85980.94,0.03440,44.50,0.026588,0.0500,
187992,1119,-48.2738,69397.66,0.03036,38.50,0.030571,0.0500,
188160,1120,-48.3376,77226.51,0.02165,40.75,0.028985,0.0500,
188328,1121,-93.5305,177841.22,0.04587,91.00,0.022890,0.0500,
188496,1122,-50.7873,83746.98,0.03522,48.75,0.016411,0.0500,
188664,1123,-49.7934,75993.36,0.03223,44.50,0.029673,0.0500,
188832,1124,-49.0748,70371.44,0.02697,41.50,0.029135,0.0500,
189000,1125,-81.4771,156142.25,0.03443,78.00,0.026971,0.0500,
189168,1126,-46.7099,70616.00,0.02333,38.75,0.037421,0.0500,
189336,1127,-50.4985,78751.10,0.02367,42.75,0.036569,0.0500,
189504,1128,-74.5962,113420.16,0.04638,65.75,0.023372,0.0500,
189672,1129,-52.1760,77900.44,0.02636,43.75,0.049862,0.0500,
189840,1130,-94.2424,186555.54,0.06594,95.50,0.053023,0.0500,
190000,1130,,,,,,,-68.6177
190008,1131,-88.5572,165249.93,0.04965,80.00,0.034305,0.0500,
190176,1132,-67.7927,99941.95,0.02555,54.00,0.030586,0.0500,
190344,1133,-47.7880,78359.33,0.01833,38.50,0.038542,0.0500,
